id,categoryName,latitude,longitude,title,stars,averageRating,cleanedText,sentiment
1036,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,1.0,4.6,"Allhamdullilah

azlaan is in good condition after surgerymay Allah bless you all and  give more succes to u and your team ameenAllah keep u all under the shower of blessingdctr khurram dctr inayt dctr basheer and all staff members Allah give you good health amd keep u all in good condition of emaanameen",Negative
1037,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,4.0,4.6,Its good services are good theyre maintaining very good quality of cleaning bit costly,Positive
1038,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Good service,Positive
1039,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,Very good hospital cooperative staff and and experienced surgeons and OMFS specially usama,Positive
1040,Hospital,33.6922398,73.0575614,Shahida Khaliq Hospital,5.0,4.6,"Good experience  staff is very coperative
Highly recommended",Positive
1041,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"Very poor service Poor behaviour of staff worst experience
Fees is too high service is like a govt hospital   
Staff is demandin money for separate room",Negative
1042,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"Very poor amd disgusting service overall Staff asking  money for separate room
Attaneda is very poor and much attitude Too expensive hospital  poor service",Negative
1043,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Perfect service Couldnt ask for more,Positive
1044,Hospital,33.7180842,73.0727948,Kulsum International Hospital,3.0,3.7,Appointment is easy to get Dont expect any standard medical procedures Doctors are always in rush There is no process to check patients vitals before consultation Very poor hygiene in the waiting areas Better not think of using the facility rooms,Neutral
1045,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Good,Negative
1046,Hospital,33.7180842,73.0727948,Kulsum International Hospital,3.0,3.7,Average experience nothing special,Neutral
1047,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Amazing place with exceptional quality,Positive
1048,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst service Ive experienced,Negative
1049,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Guard jo kalsoom ki parking wla hai across the road  bht he batameez admi hai  Kindly as ko change krain ya check and balance rakhain as pa  Guard ko as a guard huna chaye not as a kalsoom owner so please check this matter,Negative
1050,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Concern Dr Akmal who have selected from hospital management he can not even a single visit for check up the patient he send his assistant only for one time to check up the patient Very sad moment when youre concerned Dr not visited for your check up,Negative
1051,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
1052,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Amazing place with exceptional quality,Positive
1053,Hospital,33.7180842,73.0727948,Kulsum International Hospital,2.0,3.7,not recommended,Negative
1054,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
1055,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,The service was amazing Only one thing I didnt like was that even in emergency the patient must have to register himself with the hospital for 500 rupees,Positive
1056,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst experience ever Worst management,Negative
1057,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Pathetic experience Doctor wasnt present at given time we had to wait for 2 and half hours,Negative
1058,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Absolutely loved everything about this place,Positive
1059,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Dr Inayat ullah is Very immatureold minded consultant Please be aware from his brain Surgery After his Brain Surgery patient will Not survive Please Please Please,Negative
1060,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,100 Recommended  Mere Baba Bimar Thy boht Msla Kafi Khrab tha Yaha boht best treatment hua MashAllah Wo bilkul Thek hogay Thankx kulsoom International,Positive
1061,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,I have experience of gallblader surgey extremely recomemded very nice Dr javaid is great surgen and good services of hospital,Positive
1062,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Good experience,Positive
1063,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,BUTCHERS   incompetent  THEY DEALT WITH CRITICAL PATIENT incompetently dealed the patient without having oxygen and other necessary equipments beside the patient And due to their negligence my patient died,Negative
1064,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Outstanding experience in every way,Positive
1065,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Good service and corporative staff,Positive
1066,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Good service and corporative staff,Positive
1067,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,4.0,3.7,Best service and treatment off All staff and doctors are very humbleand management is very good and environment are very clean,Positive
1068,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Best services  best treatment all staff and doctors are very humble and cooperative,Positive
1069,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,4.0,3.7,Good service and corporative staff,Positive
1070,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,"The best surgical team in town
Highly recommended",Positive
1071,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,"Firstly The management correspondence was superbThe attention of Doctors and especially nursing staff was excellent The cleanliness of hospital was satisfactoryHousekeeping cleaning staff and porters were helpful and friendly

I am highly satisfied and strongly recommend if you feel unwell Excellentwell controlled environment

May Allah bless All the team",Positive
1072,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Good hospital Dr ali kamal is very great consultant with good behaviour He has also good medical expertise,Positive
1073,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Best physiotherapist and highly cooperativedr ahmed physical therapist,Positive
1074,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,"Dr Javed Ahmed is the best surgeon
Highly recommended",Positive
1075,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Great staff and management Highly recommend,Positive
1076,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Good service and corporative staff,Positive
1077,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,"Best Surgical and Gynae centre under affordable prices
With good administration and cooperative staff",Positive
1078,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,5.0,3.7,Highly recommended Best service ever,Positive
1079,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,3.0,3.7,Decent service but could be better,Neutral
1080,Hospital,33.7162751,73.0847509,Islamabad Medical and Surgical Hospital,1.0,3.7,Worst and expensive hospital My relative had normal pregnancy Everything was normal but due to inexperienced doctors case was mishandled at the end time Baby caught infections in NICU No proper NICU available Worst hospital for gynae Drs are very inexperienced Dr Samina is the very insensitive and inexperienced gynae Please dont waste ur money or health in this hospital,Negative
1081,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,"App installed from Play store is Non functional
Of no use in emergency
Not showing reports
Chinese writing illegible",Negative
1082,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Excellent service Highly recommended,Positive
1083,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Outstanding experience in every way,Positive
1084,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Terrible experience Went for MRI due to sciatic pain but was admitted to emergency with a malfunctioning bed exacerbating my pain 5hour wait multiple unnecessary bills and poorly managed BP Unacceptable negligence,Negative
1085,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Worst experience no cooperative staff non professional Put on wait for hours without bringing into patients  and attendance notice Terrible experience,Negative
1086,Hospital,33.7180842,73.0727948,Kulsum International Hospital,5.0,3.7,Very clean hospital with well trained doctors no additional tests at all and amazing management system I would highly recommend everyone Kulsum International Hospital In Blue Area Islamabad unless its a lock down in city and you are already annoyed from traffic also if you brought anything to eat from house then eat it in your car dont complain here that security doesnt let take food inside,Positive
1087,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,One of the worst hospital in Pakistan Very rude stuff and nurses They are just after the money Allah inh ko dhabha karay,Negative
1088,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,I did my Endoscopy in there after the procedure Dr Javed A Butt told me to take picture from the screen as they were not able to give me proper images of the procedure because their endoscopy machine was not working properly they took a large amount of money from me for a useless machine just shame on you people and the nurses of that DR were so much impolite,Negative
1089,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,Poor service very disappointed,Negative
1090,Hospital,33.7180842,73.0727948,Kulsum International Hospital,1.0,3.7,I had a terrible experience at Kulsum International Hospital Due to the SCO conference the entire city of Islamabad was closed but I managed to visit a relative admitted there I brought some fruits for them I was told at the entrance that outside food isnt allowed and must be purchased from within the hospital When I asked about the authority behind this unreasonable policy the security guard connected me to someone inside the hospital Shockingly I was told that if I insisted on bringing outside food the patient would have to come outside and eat on the road This response was both unprofessional and disrespectful especially from a hospital located in the heart of the capital It seems like their policies are more focused on profit than patient care Very disappointing experience,Negative
